Operator Name,Operator ID,Operator Type,State,Total Main Miles,Main Mileage Average Age,Main Miles over 50 Years Old,Main Miles Built in Unknown Decade,Pre-1940,1940-49,1950-59,1960-69,1970-79,1980-89,1990-99,2000-09,2010-19,2020-29
JEFFERSON - COCKE CO UTIL DIST,9200,Municipal Owned,TN,473.0,20.0,0,165.0,0.0,0.0,0.0,0.0,0.0,37.0,147.0,54.0,65.0,5.0
JAY UTILITIES AUTH,9170,Municipal Owned,OK,48.268,50.0,43,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,5.268,0.0
"JAY, TOWN OF",9160,Municipal Owned,FL,31.5,16.0,0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
JASPER MUNICIPAL UTILITIES,9140,Municipal Owned,IN,102.781,53.0,75,0.0,0.0,0.0,62.0,13.0,2.0,6.0,7.0,7.0,6.17,0.106
"JASPER, CITY OF",9130,Municipal Owned,FL,26.568,44.0,19,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,5.568,0.0
JASONVILLE GAS UTILITY,9120,Municipal Owned,IN,32.64,27.0,2,0.0,0.0,0.0,0.0,2.3,0.0,0.0,29.84,0.0,0.5,0.0
"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",9110,Municipal Owned,KS,18.0,56.0,18,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
JAMESTOWN GAS SYSTEM,9100,Municipal Owned,TN,172.38,30.0,36,0.0,0.0,0.0,0.0,35.0,11.0,16.0,51.0,49.07,8.31,2.0
"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",9070,Municipal Owned,AL,85.01,32.0,29,0.0,0.0,14.0,0.0,0.0,12.0,0.0,31.71,18.5,7.8,1.0
JACKSON ENERGY AUTHORITY,9040,Municipal Owned,TN,855.61,31.0,148,0.0,28.76,14.42,45.46,66.85,48.43,102.17,243.79,189.43,109.71,6.59
"JACKSON, TOWN OF",9030,Municipal Owned,LA,9.0,46.0,0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
ITAWAMBA INDUSTRIAL GAS CO,8326,Privately Owned,MS,6.0,46.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
"ISABEL, CITY OF",8321,Municipal Owned,KS,11.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
"IOTA GAS DEPT, TOWN OF",8230,Municipal Owned,LA,26.0,68.0,44,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
IOLA MUNICIPAL GAS CO,8220,Municipal Owned,KS,53.0,51.0,5,34.0,4.0,1.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0
ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,8170,Investor Owned,IA,4341.42,33.0,1141,330.08,35.81,4.57,154.48,918.56,393.33,320.91,1000.2,674.32,494.96,14.21
INTERMOUNTAIN GAS CO,8160,Investor Owned,ID,6817.0,31.0,1834,0.0,0.0,0.0,668.3,1058.0,719.1,359.1,1346.6,1671.2,865.5,129.2
INDIANA UTILITIES CORP,8090,Investor Owned,IN,177.0,29.0,56,0.0,0.0,0.0,0.0,56.0,0.0,12.0,37.0,27.0,37.0,8.0
INDIANA NATURAL GAS CORP,8080,Investor Owned,IN,326.0,35.0,116,0.0,0.0,0.0,0.0,114.0,15.0,39.0,88.0,30.0,36.0,4.0
INDIANA GAS CO INC,8070,Investor Owned,IN,13129.562,27.0,1401,3340.733,185.932,86.403,397.069,758.419,485.78,1219.945,2549.435,2194.639,1731.775,179.432
ILLINOIS GAS CO,8030,Privately Owned,IL,367.92,36.0,103,16.59,0.0,0.0,3.57,96.37,21.39,86.69,98.31,24.34,18.97,1.68
IGNACIO MUNICIPAL GAS,8020,Municipal Owned,CO,11.012,17.0,0,4.2,0.0,0.0,0.07,0.0,1.48,0.0,0.0,1.55,3.69,0.0
IBERVILLE PARISH NATURAL GAS SYSTEM,8010,Municipal Owned,LA,200.0,46.0,113,0.0,0.0,0.0,113.9,0.0,0.0,0.0,45.0,29.5,11.6,0.0
"HUXLEY, CITY OF",7700,Municipal Owned,TX,219.53,42.0,28,0.0,0.0,0.0,0.0,0.0,188.36,7.0,7.0,4.82,11.17,1.18
HUTCHINSON UTILITIES COMMISSION,7695,Municipal Owned,MN,107.559,18.0,0,63.094,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.45,6.504,0.511
HUNTSVILLE GAS SYSTEM,7685,Municipal Owned,AL,1451.11,33.0,447,0.0,0.0,0.0,79.8,341.64,172.43,148.95,206.89,272.18,199.49,29.73
"HUNTINGTON GAS CO, CITY OF",7680,Municipal Owned,TX,67.12,39.0,6,0.0,0.0,0.0,0.0,0.0,44.7,0.0,21.62,0.8,0.08,0.0
"HUNTINGBURG GAS SYSTEM, CITY OF",7670,Municipal Owned,IN,146.04,31.0,37,0.0,0.0,0.0,23.64,12.22,9.29,6.5,38.39,37.53,17.07,1.4
HUMPHREYS COUNTY UTILITY DISTRICT,7655,Municipal Owned,TN,423.0,41.0,219,0.0,0.0,0.0,0.0,215.0,30.0,45.0,82.0,21.0,29.0,1.0
HUMBOLDT UTILITIES - GAS DEPT,7650,Municipal Owned,TN,120.0,31.0,16,56.0,0.0,0.0,0.0,16.0,4.0,3.0,25.0,6.0,9.0,1.0
HUMBOLDT CITY GAS DEPT,7645,Municipal Owned,KS,29.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0
HULBERT PUBLIC WORKS AUTH,7637,Municipal Owned,OK,164.4,44.0,21,0.0,0.0,0.0,0.0,0.0,146.0,14.0,2.0,1.0,1.4,0.0
HOWARD MUNICIPAL GAS SYSTEM,7610,Municipal Owned,KS,16.0,46.0,2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
HORTON HIGHWAY UTILITY DISTRICT,7365,Municipal Owned,TN,261.8,24.0,27,0.0,0.0,0.0,16.0,10.0,10.0,20.0,89.0,72.0,41.0,3.9
"HORNBECK GAS DEPT, CITY OF",7360,Municipal Owned,LA,90.0,48.0,67,0.0,0.0,0.0,0.0,67.0,0.0,10.0,5.0,5.0,3.0,0.0
DOMINION ENERGY WEST VIRGINIA,7348,Investor Owned,WV,3244.533,46.0,982,105.216,411.227,95.076,337.478,384.125,470.75,406.639,495.088,302.152,210.144,26.638
"HOLYOKE GAS & ELECTRIC DEPT, CITY OF",7330,Municipal Owned,MA,185.0,47.0,34,4.0,38.0,1.0,18.0,11.0,22.0,30.0,23.0,20.0,17.0,1.0
HOLLY SPRINGS MUNICIPAL GAS,7325,Municipal Owned,MS,182.16,23.0,35,0.0,0.0,11.0,3.0,7.0,21.0,12.0,22.0,29.67,76.489,0.0
"HOHENWALD NATURAL GAS SYSTEM, CITY OF",7310,Municipal Owned,TN,85.0,39.0,43,0.0,0.0,0.0,0.0,41.0,17.0,0.0,3.0,9.0,13.0,2.0
"HOGANSVILLE GAS SYSTEM, CITY OF",7300,Municipal Owned,GA,36.766,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,28.654,2.112,0.0
"HICKMAN GAS DEPT, CITY OF",7255,Municipal Owned,KY,29.0,53.0,20,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
HIBBING PUBLIC UTILITIES COMM,7250,Municipal Owned,MN,94.77,43.0,34,0.0,6.0,0.0,1.0,32.0,8.0,15.0,28.0,2.48,2.29,0.0
"HESSTON, CITY OF",7245,Municipal Owned,KS,30.92,36.0,2,0.0,0.0,0.0,0.0,0.0,18.0,3.0,3.0,6.0,0.62,0.3
HERMAN OIL & GAS CO INC,7242,Privately Owned,PA,69.33,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.85,3.0,38.88,2.6
HERMANN CITY NATURAL GAS SYSTEM,7240,Municipal Owned,MO,79.0,46.0,60,0.0,0.0,0.0,0.0,59.7,2.0,0.0,4.0,6.8,6.1,0.4
HENNING GAS DEPT,7225,Municipal Owned,TN,11.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENDERSON MUNICIPAL GAS,7220,Municipal Owned,KY,257.55,44.0,80,25.56,29.78,12.1,29.81,22.25,27.52,20.05,31.74,29.31,25.74,3.69
"HENDERSON GAS DEPT, CITY OF",7215,Municipal Owned,TN,309.0,30.0,73,0.0,0.0,0.0,55.0,18.0,0.0,23.0,109.0,39.0,63.0,2.0
"HEMPSTEAD, CITY OF",7210,Municipal Owned,TX,44.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,7.0,2.0,0.0
"HEMPHILL MUNICIPLE SYSTEM, CITY OF",7205,Municipal Owned,TX,23.0,41.0,6,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0
HAZEN NATURAL GAS CO,7190,Municipal Owned,AR,17.0,0.0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HAZARD GAS CO, CITY OF",7185,Municipal Owned,KY,63.0,41.0,8,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0
HAWLEY UTILITIES COMM,7180,Municipal Owned,MN,19.79,40.0,12,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,5.38,1.93,0.0
"HAWKINSVILLE, CITY OF",7175,Municipal Owned,GA,40.57,27.0,12,0.0,0.0,0.0,2.74,10.0,0.0,0.0,7.0,7.54,10.87,2.42
HAWKINS COUNTY UTILITY DIST,7170,Municipal Owned,TN,292.986,30.0,42,0.0,0.0,0.0,0.0,39.0,25.9,80.0,70.0,44.0,30.56,3.526
"HAWARDEN GAS DEPT, CITY OF",7165,Municipal Owned,IA,27.0,5.0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
"HAVANA, TOWN OF",7155,Municipal Owned,FL,16.295,61.0,14,0.0,0.0,0.0,14.0,0.0,0.0,1.955,0.0,0.0,0.34,0.0
HASTINGS UTILITIES,7135,Municipal Owned,NE,188.0,28.0,11,0.0,0.0,0.0,1.5,7.0,22.5,50.5,52.5,36.0,16.5,1.5
HASKELL PUBLIC WORKS AUTH,7130,Municipal Owned,OK,33.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0
HARVEYVILLE GAS DEPT,7125,Municipal Owned,KS,11.0,52.0,10,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
HARTWELL GAS DEPT,7120,Municipal Owned,GA,181.29,9.0,0,84.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,58.58,2.67
HARTSELLE UTILITIES BOARD,7110,Municipal Owned,AL,389.53,20.0,29,0.0,0.0,0.0,14.86,9.91,29.73,44.59,59.46,44.59,185.67,0.72
"HARRISONBURG, VILLAGE OF",7100,Municipal Owned,LA,82.0,46.0,55,0.0,0.0,0.0,0.0,55.0,0.0,0.0,27.0,0.0,0.0,0.0
HARRISBURG WATER & GAS DIV,7095,Municipal Owned,AR,150.9,17.0,0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,15.5,32.9,5.6,0.0
HARRIMAN UTILITIES BOARD,7090,Municipal Owned,TN,111.0,33.0,30,0.0,0.0,0.0,23.75,7.0,1.0,0.0,56.0,15.0,8.25,0.0
HARLAN MUNICIPAL UTILITIES,7080,Municipal Owned,IA,41.05,56.0,34,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.5,2.3,0.25
HARDTNER CITY GAS DEPT,7077,Municipal Owned,KS,5.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
HARDIN NATURAL GAS SYSTEM,7075,Municipal Owned,KY,27.0,41.0,14,0.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,0.0
"HARDESTY MUNICIPAL SYSTEM, TOWN OF",7065,Municipal Owned,OK,6.0,27.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
HARDEMAN - FAYETTE UTILITY DISTRICT,7060,Cooperative,TN,351.0,29.0,51,0.0,0.0,0.0,0.0,51.0,1.0,87.0,118.0,70.0,22.0,2.0
"HAMILTON GAS DEPT, CITY OF",7040,Municipal Owned,OH,275.0,35.0,78,0.0,0.0,19.0,28.0,12.0,0.0,51.0,137.0,18.0,9.0,1.0
"HALSTEAD GAS DEPT, CITY OF",7030,Municipal Owned,KS,15.194,28.0,0,4.627,0.0,0.0,0.0,0.0,1.6,2.41,4.55,0.939,0.621,0.447
"HALLS GAS DEPT, TOWN OF",7025,Municipal Owned,TN,95.0,49.0,63,0.0,0.0,0.0,31.0,31.0,10.0,7.0,4.0,2.0,5.0,5.0
"HALLOCK GAS DEPT, VILLAGE OF",7020,Municipal Owned,MN,8.0,46.0,5,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,1.0,0.0,0.0
GUYMON MUNICIPAL GAS CO,6960,Municipal Owned,OK,74.759,33.0,7,34.858,0.0,0.0,0.0,6.3,8.775,11.06,3.3,4.12,5.73,0.599
GUTHRIE CENTER MUNICIPAL UTILITIES,6950,Municipal Owned,IA,17.0,53.0,12,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
"ENTERGY LOUISIANA, LLC",6920,Investor Owned,LA,1844.0,42.0,790,187.0,46.0,141.0,233.0,225.0,339.0,134.0,126.0,139.0,247.0,27.0
"GRUVER, CITY OF",6864,Municipal Owned,TX,14.0,6.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"GULF BREEZE, CITY OF",6850,Municipal Owned,FL,161.19,28.0,23,0.0,0.0,0.0,0.0,20.0,20.0,30.0,36.0,21.344,33.446,0.4
"GUEYDAN MUNICIPAL PLANT, TOWN OF",6840,Municipal Owned,LA,14.1,16.0,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
GREY FOREST UTILITIES,6830,Municipal Owned,TX,430.0,25.0,15,0.0,0.0,0.0,0.0,0.0,102.0,65.0,71.0,94.0,88.0,10.0
GREER COMMISSION OF PUBLIC WORKS,6820,Municipal Owned,SC,793.0,27.0,98,0.0,0.0,0.0,81.0,16.0,13.0,101.0,324.0,175.0,79.0,4.0
GREENWOOD COMMISSION OF PUBLIC WORKS,6810,Municipal Owned,SC,763.52,15.0,0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,54.49,30.0,49.5,5.73
GREENVILLE UTILITIES COMMISSION,6790,Municipal Owned,NC,735.57,25.0,22,14.95,0.0,0.0,0.0,17.55,35.22,120.99,299.22,184.38,56.37,7.63
"GREENUP, VILLAGE OF",6780,Municipal Owned,IL,37.0,54.0,36,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0
"GREENSBURG GAS & WATER, TOWN OF",6770,Municipal Owned,LA,22.0,57.0,18,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",6760,Municipal Owned,GA,41.31,42.0,16,0.0,0.0,0.0,0.0,14.0,16.7,0.9,3.0,4.21,2.5,0.0
GREEN CITY MUNICIPAL NATURAL GAS SYSTEM,6740,Municipal Owned,MO,13.406,53.0,12,0.0,0.0,0.0,0.0,11.992,0.85,0.0,0.14,0.08,0.344,0.0
ATMOS ENERGY CORPORATION - COLORADO/KANSAS,6720,Investor Owned,KS,4120.3,15.0,22,3244.8,4.9,0.6,4.2,12.9,28.9,54.7,82.8,232.0,421.4,32.9
ATMOS ENERGY CORPORATION - COLORADO/KANSAS,6720,Investor Owned,CO,3228.4,34.0,943,0.0,0.0,96.0,237.4,445.1,461.2,456.6,457.5,817.3,224.4,32.7
GREATER DICKSON GAS AUTHORITY,6716,Municipal Owned,TN,837.0,26.0,68,88.0,0.0,0.0,30.0,37.0,11.0,151.0,247.0,145.0,126.0,2.0
GREAT PLAINS NATURAL GAS CO,6690,Investor Owned,ND,56.0,24.0,3,15.0,0.0,0.0,0.0,2.3,5.8,3.8,12.8,3.1,13.1,0.2
GREAT PLAINS NATURAL GAS CO,6690,Investor Owned,MN,465.5,24.0,51,123.6,0.0,1.7,9.3,32.9,37.5,36.8,53.8,42.6,117.7,9.8
"GRAYVILLE GAS DEPT, CITY OF",6640,Municipal Owned,IL,23.62,52.0,18,0.0,0.0,0.0,5.0,13.0,3.0,0.0,1.0,0.0,1.46,0.16
GRAYSVILLE MUNICIPAL GAS SYSTEM,6630,Municipal Owned,AL,157.36,35.0,58,0.0,0.0,0.0,24.28,29.7,32.0,10.0,1.0,18.5,40.09,1.83
"GRAYSON UTILITIES COMMISSION, CITY OF",6620,Municipal Owned,KY,64.0,29.0,7,0.0,0.0,0.0,6.0,1.0,2.0,2.0,48.0,1.0,4.0,0.0
"GRANTVILLE GAS SYSTEM, CITY OF",6600,Municipal Owned,GA,20.0,18.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
GRANT CITY GAS CO,6590,Municipal Owned,MO,12.0,54.0,11,0.0,0.0,0.0,0.0,11.0,0.5,0.0,0.5,0.0,0.0,0.0
"GRANITE, TOWN OF",6570,Municipal Owned,OK,17.0,39.0,1,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0
GRANDVIEW MUNICIPAL GAS,6560,Municipal Owned,IN,7.0,47.0,5,0.0,0.0,0.0,0.0,5.639,0.0,0.0,0.0,1.0,0.361,0.0
"GRAND TOWER MUNICIPAL GAS SYSTEM, VILLAGE OF",6550,Municipal Owned,IL,5.0,54.0,4,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
GRANDFALLS UTILITY SYSTEM,6540,Municipal Owned,TX,11.0,0.0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GRAND ISLE, TOWN OF",6510,Municipal Owned,LA,36.1,43.0,4,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.1,0.0
GRAND COUTEAU MUNICIPAL SYSTEM,6500,Municipal Owned,LA,20.0,36.0,0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
"GRANBY GAS, CITY OF",6490,Municipal Owned,MO,34.0,32.0,7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,0.0,0.0,0.0
GRAHAM COUNTY UTIL INC,6484,Cooperative,AZ,210.19,18.0,0,102.8,0.0,0.0,0.0,0.0,0.0,0.0,48.0,44.0,12.6,2.69
GRAETTINGER MUNICIPAL GAS SYSTEM,6470,Municipal Owned,IA,10.0,45.0,7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0
"GORDO WATER GAS & SEWER BOARD, TOWN OF",6460,Municipal Owned,AL,32.86,35.0,14,0.0,0.0,0.0,12.8,2.0,0.0,1.0,1.0,5.0,10.8,0.26
"GONZALES GAS CO, TOWN OF",6440,Municipal Owned,LA,62.51,30.0,0,33.25,0.0,0.0,0.0,0.0,2.86,21.33,0.0,0.0,0.3,4.77
"GOLDSMITH GAS DEPT, CITY OF",6430,Municipal Owned,TX,3.1,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0
GLOSTER MUNICIPAL GAS SYSTEM,6410,Municipal Owned,MS,16.75,81.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75
GILMORE CITY MUNICIPAL GAS SYSTEM INC,6390,Municipal Owned,IA,7.25,47.0,5,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,1.5,0.0,0.0
GIBSON COUNTY UTIL DIST,6370,Municipal Owned,TN,585.0,38.0,216,0.0,0.0,0.0,110.0,97.0,62.0,87.0,110.0,62.0,38.0,19.0
"GEORGE WEST, CITY OF",6330,Municipal Owned,TX,30.42,0.0,0,30.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GENEVA COUNTY GAS DIST,6320,Municipal Owned,AL,200.32,41.0,135,0.0,0.0,0.0,0.0,135.0,5.0,8.0,0.0,2.0,48.32,2.0
"GEFF MUNICIPAL GAS UTILITY, VILLAGE OF",6280,Municipal Owned,IL,10.943,55.0,10,0.0,0.0,0.0,0.0,10.926,0.0,0.0,0.0,0.0,0.017,0.0
GEARY UTILITIES AUTH,6270,Municipal Owned,OK,20.29,32.0,10,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,9.5,0.0
HAWAII GAS,6243,Investor Owned,HI,460.8,43.0,158,0.0,42.1,17.0,29.8,86.4,54.6,52.4,77.4,72.6,25.3,3.2
HAWAII GAS,6243,Investor Owned,HI,157.3,38.0,47,6.0,6.7,2.7,4.8,34.8,19.2,13.4,36.4,18.7,13.9,0.7
"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF",6241,Municipal Owned,LA,106.545,33.0,9,0.0,0.0,0.0,0.0,0.0,66.35,9.54,0.0,0.0,20.28,10.375
"WASHINGTON PARISH, GAS UTIL DIST # 2 OF",6240,Municipal Owned,LA,207.898,54.0,200,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,7.898,0.0
"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF",6239,Municipal Owned,LA,186.0,45.0,18,62.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,0.0
"VERNON PARISH, GAS UTIL DIST # 1 OF",6235,Municipal Owned,LA,22.0,56.0,22,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF",6233,Municipal Owned,LA,105.53,50.0,92,0.0,0.0,0.0,0.0,92.5,0.0,0.0,0.0,8.0,5.03,0.0
"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF",6232,Municipal Owned,LA,82.79,44.0,59,0.0,0.0,29.9,0.0,0.0,0.0,34.4,0.0,11.2,4.8,2.49
"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF",6226,Municipal Owned,LA,128.0,51.0,101,0.0,0.0,0.0,0.0,100.0,12.0,12.0,1.0,1.0,2.0,0.0
"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF",6225,Municipal Owned,LA,37.0,56.0,37,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF",6219,Municipal Owned,LA,195.5,45.0,119,0.0,0.0,0.0,0.0,115.0,29.0,7.0,24.0,6.0,13.5,1.0
NEW MEXICO GAS COMPANY,6141,Investor Owned,NM,10823.2,33.0,2602,456.66,93.02,187.07,961.18,1061.42,1374.26,1317.69,2050.94,1982.84,1182.56,155.56
"GARY, CITY OF",6110,Municipal Owned,TX,195.0,43.0,124,0.0,0.0,0.0,0.0,124.0,0.0,3.0,48.0,5.0,12.0,3.0
"GARRISON, CITY OF",6101,Municipal Owned,TX,16.47,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.995,0.027,2.445,0.0
"GARNETT MUNICIPAL SYSTEM, CITY OF",6100,Municipal Owned,KS,44.0,34.0,6,0.0,1.0,1.0,1.0,2.0,8.0,12.0,9.0,9.0,1.0,0.0
"GARDEN PLAIN GAS SYSTEM, CITY OF",6080,Municipal Owned,KS,14.5,54.0,11,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,2.5,0.75,0.0
GALLATIN NATURAL GAS SYSTEM,6040,Municipal Owned,TN,406.8,32.0,103,0.0,0.0,0.0,40.0,60.0,25.0,62.0,62.0,111.0,40.7,6.1
"GALLAWAY GAS DEPT, CITY OF",6035,Municipal Owned,TN,11.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
GAINESVILLE REGIONAL UTIL GAS DEPT,6030,Municipal Owned,FL,818.0,32.0,181,0.0,0.0,0.0,75.0,93.0,88.0,130.0,185.0,164.0,83.0,0.0
FULTONDALE GAS BOARD,5700,Municipal Owned,AL,200.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,38.0
FULTON MUNICIPAL GAS SYSTEM,5690,Municipal Owned,MS,143.6,34.0,40,0.0,0.0,0.0,20.0,19.0,10.5,23.0,34.0,18.4,18.3,0.4
FULTON GAS SYSTEM,5680,Municipal Owned,KY,42.0,22.0,0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
"FULTON, CITY OF",5670,Municipal Owned,MO,117.086,31.0,20,0.0,0.0,0.0,0.0,18.6,13.651,17.198,34.425,26.849,6.363,0.0
FRIENDSHIP GAS DEPT,5640,Municipal Owned,TN,21.0,16.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
FREMONT DEPT OF UTIL - GAS DIV,5613,Municipal Owned,NE,218.0,36.0,50,0.0,4.0,4.0,4.0,33.0,39.0,50.0,42.0,17.0,18.0,7.0
FREEDOM MUNICIPAL TRUST AUTHORITY,5600,Municipal Owned,OK,8.63,49.0,7,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0,1.16,0.0
FRANNIE - DEAVER UTILITIES,5580,Investor Owned,WY,55.0,33.0,5,0.0,0.0,0.0,0.0,3.0,14.0,15.0,16.0,3.0,4.0,0.0
"FRANKLIN GAS DEPT, CITY OF",5550,Municipal Owned,IL,9.0,50.0,5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0
FOUNTAINTOWN GAS CO INC,5520,Privately Owned,IN,183.0,33.0,14,0.0,0.0,0.0,0.0,10.0,30.0,72.0,50.0,15.0,6.0,0.0
FOUNTAIN INN NATURAL GAS SYSTEM,5510,Municipal Owned,SC,333.0,25.0,36,0.0,0.0,0.0,17.0,19.0,3.0,36.0,130.0,59.0,63.0,6.0
"FORT VALLEY GAS DEPARTMENT, CITY OF",5490,Municipal Owned,GA,161.42,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.68,13.0,6.93,0.81
"FORT STOCKTON MUNICIPAL SYSTEM, CITY OF",5470,Municipal Owned,TX,120.4,35.0,17,3.0,0.0,0.0,4.0,10.0,22.0,47.0,20.0,6.0,8.3,0.5
FORT PIERCE UTILITIES AUTH - GAS DEPT,5460,Municipal Owned,FL,172.916,42.0,99,0.0,0.0,0.0,0.0,98.78,8.0,8.4,34.3,14.3,7.288,2.414
"FORT MORGAN GAS DEPT, CITY OF",5440,Municipal Owned,CO,102.011,39.0,35,0.0,0.0,0.0,28.483,5.528,9.87,4.591,41.222,8.433,3.445,0.439
FORT HILL NATURAL GAS AUTH,5410,Municipal Owned,SC,1973.0,26.0,264,0.0,0.0,0.0,113.0,135.0,110.0,242.0,612.0,387.0,348.0,26.0
"FORT GAINES GAS SYSTEM, CITY OF",5400,Municipal Owned,GA,7.991,56.0,7,0.0,0.0,0.0,0.0,7.991,0.0,0.0,0.0,0.0,0.0,0.0
FOREST HILL GAS SYSTEM,5370,Municipal Owned,LA,44.0,42.0,18,0.0,0.0,0.0,11.0,7.0,4.0,6.0,11.0,5.0,0.0,0.0
FORD CITY UTILITIES GAS DEPT,5360,Municipal Owned,KS,8.1,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
